idade,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,dias_entre_compras,ticket_medio_rel,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,prop_compras_beleza,prop_compras_casa,prop_compras_eletrônicos,prop_compras_esportes,prop_compras_moda,genero_M,cidade_BSB,cidade_POA,cidade_RJ,cidade_SP,canal_aquisicao_Google,canal_aquisicao_Indicação,canal_aquisicao_Orgânico,metodo_preferido_Cartão,metodo_preferido_Pix
33,1237,2,271.35,135.68,135.9,46,0.7896857036349014,0,0,0,1,1,0,0.0,0.0,0.5,0.5,0.0,True,False,False,False,True,False,False,False,False,False
48,1053,4,854.6,213.65,84.12,233,1.2434872536969095,0,2,0,0,0,2,0.5,0.0,0.0,0.0,0.5,False,False,False,True,False,False,False,False,True,False
35,1074,6,1323.14,220.52,137.54,212,1.2834720766919845,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,False,False,True,True,False
29,1111,6,1095.33,182.55,152.76,121,1.0624788118996997,0,0,0,4,1,1,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,True,False,False,True,False,False,True,False,True,False
32,1033,4,582.4,145.6,79.92,264,0.8474221583817927,0,0,1,1,1,1,0.0,0.25,0.25,0.25,0.25,False,True,False,False,False,False,False,True,True,False
32,1170,5,556.09,111.22,84.01,121,0.6473234371924657,0,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,True,False,False,False,True,False,False,True,True,False
42,1184,3,339.98,113.33,105.07,116,0.6596040742404435,0,1,1,0,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False,False,True,False
51,1236,2,200.77,100.38,31.76,60,0.5842323918843706,0,1,0,0,0,1,0.5,0.0,0.0,0.0,0.5,False,True,False,False,False,False,False,True,True,False
39,1081,7,1184.01,169.14,108.27,213,0.9844298342630249,0,0,0,3,1,3,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,True,False,False,True,False,True,False,False,True,False
49,933,12,2999.27,249.94,210.61,364,1.454702570507866,0,0,2,4,2,4,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,True,False,False,False,True,False,False,False,True,False
23,1018,9,1561.14,173.46,100.49,259,1.009573129072155,0,2,0,2,3,2,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,True,False,False,False,True,False,False,True,True,False
30,977,10,1812.49,181.25,111.61,320,1.0549125426284336,0,3,2,0,2,3,0.3,0.2,0.0,0.2,0.3,False,True,False,False,False,False,True,False,True,False
26,1168,7,756.83,108.12,57.69,124,0.6292807950840621,0,1,2,1,0,3,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,False,False,False,False,True,False,False,True,True,False
38,1021,9,1107.76,123.08,90.8,271,0.7163510937749386,0,0,2,3,1,3,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,True,False,False,False,True,True,False,False,True,False
30,1248,4,910.24,227.56,90.56,51,1.3244463348994557,0,1,1,0,2,0,0.25,0.25,0.0,0.5,0.0,True,False,False,False,True,False,False,True,True,False
43,1021,7,1067.14,152.45,88.65,274,0.8872905772342329,0,1,2,1,1,2,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,True,False,True,False,False,True,False,False,True,False
23,1137,15,2341.67,156.11,138.26,161,0.9085925353364126,0,5,3,2,3,2,0.3333333333333333,0.2,0.13333333333333333,0.2,0.13333333333333333,True,False,True,False,False,False,True,False,True,False
35,1133,4,402.62,100.66,80.46,153,0.5858620498812587,0,1,0,0,1,2,0.25,0.0,0.0,0.25,0.5,True,False,False,True,False,False,False,False,True,False
43,1107,6,1657.91,276.32,181.74,167,1.6082396346432484,0,2,2,1,0,1,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,True,False,False,True,False,False,True,False,True,False
10,1098,18,2630.5,146.14,144.86,194,0.8505650702329339,0,4,5,2,3,4,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.2222222222222222,True,False,False,False,True,True,False,False,True,False
60,1236,4,828.73,207.18,100.85,47,1.2058305135545317,0,2,1,0,0,1,0.5,0.25,0.0,0.0,0.25,False,False,False,False,True,False,False,False,False,True
31,1124,7,1477.99,211.14,154.8,172,1.2288785337962342,0,0,2,2,2,1,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,False,True,False,False,False,False,True,False,True,False
10,1070,14,2550.63,182.19,153.18,228,1.060383537332272,0,4,5,1,0,4,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.0,0.2857142857142857,True,False,False,False,True,False,True,False,True,False
36,1108,11,2404.78,218.62,93.83,189,1.2724136831416726,0,3,0,2,4,2,0.2727272727272727,0.0,0.18181818181818182,0.36363636363636365,0.18181818181818182,True,False,False,True,False,False,True,False,True,False
35,1108,7,1634.77,233.54,153.03,188,1.3592511735472794,0,1,0,2,1,3,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,False,False,False,True,False,False,True,False,True,False
34,1172,4,711.06,177.76,59.74,106,1.0346000197386502,0,0,1,2,0,1,0.0,0.25,0.5,0.0,0.25,True,False,False,False,True,False,False,True,True,False
46,1080,9,2091.16,232.35,122.03,196,1.3523251270605052,0,1,1,1,2,4,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.4444444444444444,False,False,False,True,False,False,False,True,True,False
43,1080,8,2270.94,283.87,118.13,205,1.6521821984879088,0,2,0,2,2,2,0.25,0.0,0.25,0.25,0.25,False,False,False,True,False,False,False,False,True,False
38,1138,4,672.02,168.0,52.86,152,0.9777947981328379,0,1,0,0,2,1,0.25,0.0,0.0,0.5,0.25,True,False,False,False,False,False,False,False,True,False
40,924,13,1416.92,108.99,74.34,370,0.6343443752886785,0,3,3,2,2,3,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.23076923076923078,False,False,False,False,True,False,True,False,True,False
33,1221,6,814.51,135.75,103.67,74,0.7900931181341234,0,0,1,2,3,0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,False,False,False,False,True,True,False,False,True,False
56,1191,3,313.79,104.6,62.93,89,0.6087936659803264,0,0,1,0,0,2,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,True,False,False,True,False,False,False,False,True,False
17,1262,7,1167.22,166.75,97.95,31,0.9705195392181589,0,1,2,2,1,1,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,True,False,True,False,False,True,False,False,True,False
36,1121,7,912.1,130.3,97.8,141,0.7583729892661237,0,1,0,1,1,4,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,False,False,False,False,True,True,False,False,False,True
35,1213,7,1366.2,195.17,143.37,61,1.1359298259022972,0,1,2,0,1,3,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,True,False,True,False,False,False,True,False,True,False
44,873,5,936.87,187.37,178.43,406,1.0905322102747013,0,1,0,1,0,3,0.2,0.0,0.2,0.0,0.6,False,False,False,False,False,False,False,False,True,False
24,1020,8,1158.29,144.79,90.49,275,0.8427077906050808,0,0,1,4,0,3,0.0,0.125,0.5,0.0,0.375,False,True,False,False,False,True,False,False,False,False
14,1000,16,2076.89,129.81,81.42,293,0.7555210877715696,0,2,1,2,3,8,0.125,0.0625,0.125,0.1875,0.5,False,False,False,False,True,False,False,True,True,False
36,1110,5,416.28,83.26,47.91,183,0.48459044578892907,0,1,1,0,1,2,0.2,0.2,0.0,0.2,0.4,False,False,False,False,True,False,False,True,True,False
38,1126,6,918.63,153.1,136.03,146,0.8910737118698658,0,1,2,1,0,2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,False,False,False,False,True,False,False,True,True,False
52,1140,1,104.15,104.15,0.0,0,0.606174572771042,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,False,False,False,False,False
19,949,9,1542.81,171.42,102.84,342,0.9976999065233991,0,1,0,3,0,5,0.1111111111111111,0.0,0.3333333333333333,0.0,0.5555555555555556,True,False,True,False,False,True,False,False,True,False
48,1117,9,2626.61,291.85,264.75,152,1.6986274513992188,0,0,1,4,2,2,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.2222222222222222,True,False,False,False,True,True,False,False,True,False
63,1194,5,803.51,160.7,103.18,84,0.9353072860711132,0,2,0,0,0,3,0.4,0.0,0.0,0.0,0.6,True,False,False,True,False,True,False,False,True,False
30,1042,12,1828.62,152.38,93.6,247,0.8868831627350109,0,0,3,1,2,6,0.0,0.25,0.08333333333333333,0.16666666666666666,0.5,True,False,False,False,True,True,False,False,True,False
19,1056,11,1229.71,111.79,50.67,233,0.6506409552575592,0,3,0,2,1,5,0.2727272727272727,0.0,0.18181818181818182,0.09090909090909091,0.45454545454545453,False,False,False,False,False,False,False,True,True,False
30,758,7,1968.52,281.22,246.87,496,1.6367586495887898,0,2,0,2,1,2,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,False,False,False,False,True,False,False,True,True,False
35,1116,7,794.74,113.53,78.52,164,0.6607681156667922,0,2,3,1,0,1,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,False,False,False,False,True,False,False,True,False,False
41,1101,5,1353.85,270.77,173.62,182,1.5759374850620742,0,2,2,0,1,0,0.4,0.4,0.0,0.2,0.0,False,False,False,False,True,False,False,True,False,False
27,1106,9,756.55,84.06,54.27,187,0.4892466114943235,0,1,2,2,1,3,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,False,False,False,False,False,False,True,False,False,False
53,1030,4,557.33,139.33,54.84,216,0.8109294596657637,0,1,0,0,1,2,0.25,0.0,0.0,0.25,0.5,True,False,False,False,True,False,False,True,False,True
21,935,13,1831.65,140.9,84.51,355,0.8200671848626003,0,1,2,3,2,5,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.38461538461538464,True,False,False,False,True,False,False,True,True,False
14,1204,8,652.12,81.52,48.75,87,0.47446328537969606,0,1,0,1,2,4,0.125,0.0,0.125,0.25,0.5,True,False,False,False,True,False,True,False,True,False
48,1115,9,2788.97,309.89,150.32,162,1.8036239880558638,0,1,3,3,0,2,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,False,False,True,False,False,True,False,False,False,False
7,1138,6,634.15,105.69,76.2,145,0.6151376917539263,0,1,1,1,1,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,False,False,False,True,False,True,False,False,True,False
32,885,5,945.86,189.17,62.16,374,1.1010085831118388,0,0,1,2,2,0,0.0,0.2,0.4,0.4,0.0,True,False,False,False,False,False,True,False,True,False
72,1207,3,568.67,189.56,98.09,32,1.1032784638932187,0,0,2,0,0,1,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,False,False,False,True,False,False,False,False,True,False
34,1031,8,1517.57,189.7,88.91,245,1.1040932928916627,0,0,1,3,3,1,0.0,0.125,0.375,0.375,0.125,False,False,False,False,True,False,False,True,True,False
21,1095,8,1049.87,131.23,45.82,192,0.7637857818986447,0,2,2,2,1,1,0.25,0.25,0.25,0.125,0.125,True,False,False,True,False,False,True,False,False,False
34,1157,8,1691.07,211.38,166.29,125,1.2302753835078526,0,2,3,0,0,3,0.25,0.375,0.0,0.0,0.375,False,False,False,False,True,False,True,False,True,False
34,1127,9,1366.61,151.85,94.23,153,0.883798452955187,0,3,2,1,0,3,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,True,False,False,True,False,True,False,False,True,False
36,1124,9,866.64,96.29,89.82,154,0.5604277447155415,0,3,0,3,0,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,True,False,False,True,False,False,False,False,False,False
42,1166,3,531.68,177.23,120.57,113,1.0315153099588263,0,0,0,2,1,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,True,False,False,True,False,False,False,False,False,False
22,1169,9,1973.22,219.25,132.14,116,1.2760804136346708,0,0,3,2,1,3,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333,True,False,False,False,True,False,False,True,True,False
55,1245,4,556.25,139.06,129.98,46,0.8093580037401931,0,2,0,0,0,2,0.5,0.0,0.0,0.0,0.5,False,False,False,False,True,False,False,False,True,False
37,1176,4,1172.87,293.22,106.1,107,1.7066011351697068,0,2,0,1,0,1,0.5,0.0,0.25,0.0,0.25,False,False,False,False,False,False,False,True,False,True
43,925,10,2416.61,241.66,140.43,358,1.4065112554570331,0,0,3,4,1,2,0.0,0.3,0.4,0.1,0.2,False,False,False,False,False,False,True,False,True,False
27,1022,9,2002.13,222.46,135.68,266,1.2947632785275662,0,1,3,1,3,1,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,True,False,False,False,True,False,True,False,True,False
50,1138,6,1292.3,215.38,171.55,128,1.253556212034825,0,1,2,0,2,1,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,False,False,False,False,True,False,False,True,True,False
31,1000,6,368.36,61.39,46.11,272,0.35730251581770783,0,1,2,1,1,1,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,True,True,False,False,False,False,False,True,False,True
38,1119,7,1301.16,185.88,129.32,162,1.0818601016484042,0,0,1,1,1,4,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,False,False,False,False,False,True,False,False,True,False
23,1048,10,1526.39,152.64,85.85,241,0.888396416589264,0,2,4,3,0,1,0.2,0.4,0.3,0.0,0.1,False,False,True,False,False,False,False,True,True,False
23,728,15,2398.68,159.91,131.41,561,0.9307093224370363,0,2,7,2,0,4,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.0,0.26666666666666666,True,False,False,False,True,True,False,False,True,False
43,1015,6,779.7,129.95,45.29,257,0.7563359167700134,0,0,1,0,2,3,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,False,False,False,True,False,False,False,False,False,False
29,972,15,2174.02,144.93,92.4,316,0.8435226196035249,0,2,3,2,2,6,0.13333333333333333,0.2,0.13333333333333333,0.13333333333333333,0.4,True,False,False,False,True,True,False,False,True,False
24,1020,14,2539.46,181.39,123.74,265,1.0557273716268776,0,1,3,5,1,4,0.07142857142857142,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.2857142857142857,True,False,False,True,False,False,True,False,True,False
27,1054,9,1444.48,160.5,66.42,231,0.9341432446447647,0,1,3,3,1,1,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,False,False,False,False,True,False,False,False,True,False
43,1174,5,1637.71,327.54,298.09,105,1.9063506439311293,0,2,2,0,0,1,0.4,0.4,0.0,0.0,0.2,False,False,False,False,True,False,True,False,True,False
27,956,7,1718.34,245.48,161.71,314,1.4287444467002919,0,0,1,4,0,2,0.0,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,False,False,False,False,True,False,True,False,False,True
33,1017,7,1721.46,245.92,201.85,259,1.4313053378382588,0,1,2,0,0,4,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,False,False,False,True,False,False,True,False,True,False
35,1160,5,692.66,138.53,86.2,114,0.8062732939603692,0,0,1,1,1,2,0.0,0.2,0.2,0.2,0.4,True,False,False,True,False,True,False,False,False,True
11,1010,8,1103.5,137.94,78.47,272,0.8028393717526408,0,3,0,2,1,2,0.375,0.0,0.25,0.125,0.25,True,False,False,True,False,False,False,True,True,False
17,668,9,2285.39,253.93,176.31,621,1.477925196963521,0,1,2,4,0,2,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,False,True,False,False,False,False,True,False,True,False
39,1059,6,1097.14,182.86,132.22,214,1.0642830761105402,0,2,1,1,0,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,False,False,False,False,False,False,False,False,True,False
26,1090,5,407.02,81.4,58.25,165,0.47376486052388694,0,0,1,1,1,2,0.0,0.2,0.2,0.2,0.4,False,False,False,True,False,False,False,True,True,False
47,1153,4,736.16,184.04,54.18,126,1.0711509205259968,0,1,1,0,0,2,0.25,0.25,0.0,0.0,0.5,True,False,True,False,False,True,False,False,True,False
46,1094,5,1618.71,323.74,321.5,190,1.8842338568305055,0,0,1,3,0,1,0.0,0.2,0.6,0.0,0.2,False,False,False,True,False,False,True,False,True,False
43,1143,7,1478.91,211.27,186.31,139,1.229635160723361,0,2,0,3,0,2,0.2857142857142857,0.0,0.42857142857142855,0.0,0.2857142857142857,True,False,False,False,True,False,True,False,True,False
56,1281,1,314.61,314.61,0.0,0,1.8310953657176912,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False,False,False,True
34,975,5,801.21,160.24,72.7,305,0.9326299907905116,0,0,0,1,2,2,0.0,0.0,0.2,0.4,0.4,False,False,False,False,True,False,False,False,False,True
42,1271,3,774.56,258.19,146.01,13,1.5027192793447464,0,1,1,0,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,True,False,False,True,False,False,False,True,True,False
27,1185,7,807.94,115.42,165.03,101,0.6717683071457866,0,0,2,2,2,1,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,True,False,False,False,True,True,False,False,True,False
64,1128,3,872.97,290.99,71.29,137,1.6936220732659195,0,0,1,0,1,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,False,False,False,True,False,False,False,False,True,False
58,1128,4,954.19,238.55,171.59,126,1.3884104112773124,0,1,1,2,0,0,0.25,0.25,0.5,0.0,0.0,True,False,False,True,False,False,True,False,True,False
35,1054,10,1898.88,189.89,112.31,221,1.1051991322466939,0,0,1,4,2,3,0.0,0.1,0.4,0.2,0.3,True,False,False,False,True,False,True,False,True,False
39,991,9,1074.08,119.34,54.24,280,0.6945835191022195,0,1,2,2,1,3,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,False,False,False,True,False,False,False,True,True,False
51,997,5,854.26,170.85,40.38,279,0.9943823884583056,0,1,1,3,0,0,0.2,0.2,0.6,0.0,0.0,True,False,False,False,False,False,False,True,True,False
33,1092,7,937.42,133.92,64.13,174,0.7794421390830335,0,1,2,1,1,2,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,True,False,False,False,True,False,False,False,True,False
27,1164,3,390.07,130.02,88.76,115,0.7567433312692357,0,0,0,2,1,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,False,False,False,False,True,False,False,True,False,False
45,1060,6,1737.98,289.66,119.1,217,1.6858811977807013,0,0,3,3,0,0,0.0,0.5,0.5,0.0,0.0,False,False,False,False,True,False,False,True,True,False
35,961,5,709.2,141.84,77.19,314,0.8255381795664388,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,False,False,False,True
37,1192,4,694.08,173.52,19.87,83,1.0099223415000598,0,1,1,0,0,2,0.25,0.25,0.0,0.0,0.5,False,False,False,False,False,False,False,True,True,False
24,1088,10,890.56,89.06,72.51,196,0.5183476471530389,0,1,3,0,1,5,0.1,0.3,0.0,0.1,0.5,True,True,False,False,False,False,False,True,True,False
14,1063,17,2832.84,166.64,65.23,212,0.9698793164336672,0,4,3,1,4,5,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.29411764705882354,True,False,False,False,True,True,False,False,True,False
37,1017,12,2171.18,180.93,188.35,266,1.053050076346276,0,3,2,3,1,3,0.25,0.16666666666666666,0.25,0.08333333333333333,0.25,True,False,False,False,True,False,True,False,True,False
45,1181,11,1228.48,111.68,83.32,99,0.6500007324730674,0,1,3,1,4,2,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.18181818181818182,False,False,False,False,True,False,False,True,True,False
