id_cliente,idade,genero,cidade,canal_aquisicao,churn,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,metodo_preferido,dias_entre_compras,prop_compras_beleza,prop_compras_casa,prop_compras_eletrônicos,prop_compras_esportes,prop_compras_moda,ticket_medio_rel,score_churn,segmento
7236,50,F,SP,Orgânico,0,1138,6,1292.3,215.38,171.55,0,1,2,0,2,1,Cartão,128,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.1666666666666666,1.253556212034825,0.25730530095884363,Baixo
7237,31,M,BSB,Orgânico,0,1000,6,368.36,61.39,46.11,0,1,2,1,1,1,Pix,272,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3573025158177078,0.5574682654055253,Médio
7238,38,F,BH,Google,1,1119,7,1301.16,185.88,129.32,0,0,1,1,1,4,Cartão,162,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.5714285714285714,1.0818601016484042,0.32631788931767525,Baixo
7239,23,F,POA,Orgânico,0,1048,10,1526.39,152.64,85.85,0,2,4,3,0,1,Cartão,241,0.2,0.4,0.3,0.0,0.1,0.888396416589264,0.14720270567083052,Muito Baixo
7240,23,M,SP,Google,0,728,15,2398.68,159.91,131.41,0,2,7,2,0,4,Cartão,561,0.1333333333333333,0.4666666666666667,0.1333333333333333,0.0,0.2666666666666666,0.9307093224370364,0.14280462263382437,Muito Baixo
7241,43,F,RJ,Facebook,0,1015,6,779.7,129.95,45.29,0,0,1,0,2,3,Boleto,257,0.0,0.1666666666666666,0.0,0.3333333333333333,0.5,0.7563359167700134,0.37528171047982,Baixo
7242,29,M,SP,Google,0,972,15,2174.02,144.93,92.4,0,2,3,2,2,6,Cartão,316,0.1333333333333333,0.2,0.1333333333333333,0.1333333333333333,0.4,0.8435226196035249,0.03759088008187172,Muito Baixo
7243,24,M,RJ,Indicação,0,1020,14,2539.46,181.39,123.74,0,1,3,5,1,4,Cartão,265,0.0714285714285714,0.2142857142857142,0.3571428571428571,0.0714285714285714,0.2857142857142857,1.0557273716268776,0.0948757498451127,Muito Baixo
7244,27,F,SP,Facebook,0,1054,9,1444.48,160.5,66.42,0,1,3,3,1,1,Cartão,231,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.9341432446447648,0.11982227248277892,Muito Baixo
7245,43,F,SP,Indicação,1,1174,5,1637.71,327.54,298.09,0,2,2,0,0,1,Cartão,105,0.4,0.4,0.0,0.0,0.2,1.9063506439311293,0.33017576730223896,Baixo
7246,27,F,SP,Indicação,0,956,7,1718.34,245.48,161.71,0,0,1,4,0,2,Pix,314,0.0,0.1428571428571428,0.5714285714285714,0.0,0.2857142857142857,1.428744446700292,0.1019051520729909,Muito Baixo
7247,33,F,RJ,Indicação,0,1017,7,1721.46,245.92,201.85,0,1,2,0,0,4,Cartão,259,0.1428571428571428,0.2857142857142857,0.0,0.0,0.5714285714285714,1.4313053378382588,0.1065543075873603,Muito Baixo
7248,35,M,RJ,Google,0,1160,5,692.66,138.53,86.2,0,0,1,1,1,2,Pix,114,0.0,0.2,0.2,0.2,0.4,0.8062732939603692,0.5271646217530433,Médio
7249,11,M,RJ,Orgânico,1,1010,8,1103.5,137.94,78.47,0,3,0,2,1,2,Cartão,272,0.375,0.0,0.25,0.125,0.25,0.8028393717526408,0.36583154386697225,Baixo
7250,17,F,BSB,Indicação,0,668,9,2285.39,253.93,176.31,0,1,2,4,0,2,Cartão,621,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,1.477925196963521,0.1596370323576207,Muito Baixo
7251,39,F,BH,Facebook,1,1059,6,1097.14,182.86,132.22,0,2,1,1,0,2,Cartão,214,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,1.0642830761105402,0.6633354266898073,Alto
7252,26,F,RJ,Orgânico,0,1090,5,407.02,81.4,58.25,0,0,1,1,1,2,Cartão,165,0.0,0.2,0.2,0.2,0.4,0.4737648605238869,0.37588320110447154,Baixo
7253,47,M,POA,Google,0,1153,4,736.16,184.04,54.18,0,1,1,0,0,2,Cartão,126,0.25,0.25,0.0,0.0,0.5,1.0711509205259968,0.45558275128325076,Médio
7254,46,F,RJ,Indicação,0,1094,5,1618.71,323.74,321.5,0,0,1,3,0,1,Cartão,190,0.0,0.2,0.6,0.0,0.2,1.8842338568305053,0.12195303663485016,Muito Baixo
7255,43,M,SP,Indicação,0,1143,7,1478.91,211.27,186.31,0,2,0,3,0,2,Cartão,139,0.2857142857142857,0.0,0.4285714285714285,0.0,0.2857142857142857,1.229635160723361,0.21743154915112664,Baixo
7256,56,F,POA,Google,1,1281,1,314.61,314.61,0.0,0,0,0,0,0,1,Pix,0,0.0,0.0,0.0,0.0,1.0,1.8310953657176912,0.7165340541318123,Alto
7257,34,F,SP,Facebook,0,975,5,801.21,160.24,72.7,0,0,0,1,2,2,Pix,305,0.0,0.0,0.2,0.4,0.4,0.9326299907905116,0.34395774423324393,Baixo
7258,42,M,RJ,Orgânico,1,1271,3,774.56,258.19,146.01,0,1,1,0,0,1,Cartão,13,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.5027192793447464,0.4354982587263761,Médio
7259,27,M,SP,Google,0,1185,7,807.94,115.42,165.03,0,0,2,2,2,1,Cartão,101,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.6717683071457866,0.2411044724045125,Baixo
7260,64,F,RJ,Facebook,0,1128,3,872.97,290.99,71.29,0,0,1,0,1,1,Cartão,137,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6936220732659195,0.42377471956610313,Médio
7261,58,M,RJ,Indicação,0,1128,4,954.19,238.55,171.59,0,1,1,2,0,0,Cartão,126,0.25,0.25,0.5,0.0,0.0,1.3884104112773124,0.19064623167710165,Muito Baixo
7262,35,M,SP,Indicação,0,1054,10,1898.88,189.89,112.31,0,0,1,4,2,3,Cartão,221,0.0,0.1,0.4,0.2,0.3,1.105199132246694,0.05010416521294834,Muito Baixo
7263,39,F,RJ,Orgânico,1,991,9,1074.08,119.34,54.24,0,1,2,2,1,3,Cartão,280,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.6945835191022195,0.41436752214408346,Médio
7264,51,M,BH,Orgânico,0,997,5,854.26,170.85,40.38,0,1,1,3,0,0,Cartão,279,0.2,0.2,0.6,0.0,0.0,0.9943823884583056,0.3859684882033907,Baixo
7265,33,M,SP,Facebook,0,1092,7,937.42,133.92,64.13,0,1,2,1,1,2,Cartão,174,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.7794421390830335,0.3440444012095002,Baixo
7266,27,F,SP,Orgânico,0,1164,3,390.07,130.02,88.76,0,0,0,2,1,0,Boleto,115,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7567433312692357,0.31633209121515016,Baixo
7267,45,F,SP,Orgânico,0,1060,6,1737.98,289.66,119.1,0,0,3,3,0,0,Cartão,217,0.0,0.5,0.5,0.0,0.0,1.6858811977807011,0.23592859981121486,Baixo
7268,35,M,BSB,Facebook,0,961,5,709.2,141.84,77.19,0,0,0,0,0,5,Pix,314,0.0,0.0,0.0,0.0,1.0,0.8255381795664388,0.25554361899257966,Baixo
7269,37,F,BH,Orgânico,0,1192,4,694.08,173.52,19.87,0,1,1,0,0,2,Cartão,83,0.25,0.25,0.0,0.0,0.5,1.0099223415000598,0.41764144163555667,Médio
7270,24,M,BSB,Orgânico,0,1088,10,890.56,89.06,72.51,0,1,3,0,1,5,Cartão,196,0.1,0.3,0.0,0.1,0.5,0.5183476471530389,0.17403755044977956,Muito Baixo
7271,14,M,SP,Google,0,1063,17,2832.84,166.64,65.23,0,4,3,1,4,5,Cartão,212,0.2352941176470588,0.1764705882352941,0.0588235294117647,0.2352941176470588,0.2941176470588235,0.9698793164336672,0.0681213734522558,Muito Baixo
7272,37,M,SP,Indicação,0,1017,12,2171.18,180.93,188.35,0,3,2,3,1,3,Cartão,266,0.25,0.1666666666666666,0.25,0.0833333333333333,0.25,1.053050076346276,0.04923967773806203,Muito Baixo
7273,45,F,SP,Orgânico,0,1181,11,1228.48,111.68,83.32,0,1,3,1,4,2,Cartão,99,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.3636363636363636,0.1818181818181818,0.6500007324730674,0.1501945341819697,Muito Baixo
7274,32,M,SP,Facebook,0,1168,3,616.25,205.42,171.96,0,0,1,2,0,0,Cartão,102,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.1955869490026638,0.5160797030582984,Médio
7275,52,M,RJ,Orgânico,0,1167,8,967.21,120.9,71.09,0,0,4,1,0,3,Cartão,109,0.0,0.5,0.125,0.0,0.375,0.7036630422277387,0.4286478160690155,Médio
7276,26,M,POA,Indicação,0,1247,4,947.56,236.89,153.68,0,1,0,1,2,0,Cartão,24,0.25,0.0,0.25,0.5,0.0,1.3787488674386186,0.18038584177712289,Muito Baixo
7277,22,F,SP,Indicação,0,996,6,990.71,165.12,86.87,0,0,2,1,1,2,Cartão,250,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.9610326015934176,0.053451069756910725,Muito Baixo
7278,34,F,POA,Google,0,990,9,1309.71,145.52,121.28,0,2,1,0,2,4,Cartão,278,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,0.8469565418112533,0.07655323032021376,Muito Baixo
7279,34,F,SP,Facebook,0,1041,11,1773.91,161.26,66.72,0,2,1,2,3,3,Cartão,243,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.9385666020648894,0.207279773856784,Baixo
7280,44,M,POA,Facebook,1,1180,6,745.18,124.2,69.32,0,0,1,2,1,2,Cartão,102,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.7228697257624909,0.6265014022498171,Alto
7281,25,M,SP,Orgânico,0,1167,7,1084.0,154.86,88.62,0,1,2,0,0,4,Cartão,117,0.1428571428571428,0.2857142857142857,0.0,0.0,0.5714285714285714,0.9013172764217338,0.23066955218476404,Baixo
7282,51,F,POA,Indicação,1,1093,9,3837.22,426.36,198.9,0,1,3,2,1,2,Cartão,190,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,2.4815035126899807,0.2553615181115183,Baixo
7283,58,M,SP,Google,0,1128,8,994.6,124.32,159.39,0,1,1,1,2,3,Cartão,147,0.125,0.125,0.125,0.25,0.375,0.7235681506182999,0.3267797685475589,Baixo
7284,34,M,POA,Facebook,1,1036,11,1535.08,139.55,68.01,0,2,2,2,3,2,Cartão,247,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.8122099052347472,0.5290412490534461,Médio
7285,49,M,SP,Facebook,0,1013,7,1074.92,153.56,83.9,0,0,2,1,2,2,Cartão,269,0.0,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.8937510071504677,0.2880269974760182,Baixo
7286,22,M,SP,Orgânico,1,1107,6,710.07,118.35,95.85,0,4,1,1,0,0,Boleto,176,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.6888215140417937,0.4668570990778656,Médio
7287,47,F,RJ,Orgânico,0,1228,3,738.93,246.31,97.83,0,0,1,1,1,0,Boleto,54,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.4335752186196389,0.2852183098726181,Baixo
7288,47,F,SP,Facebook,0,907,7,1069.44,152.78,159.92,0,1,2,2,1,1,Cartão,376,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.8892112455877081,0.2690741484436202,Baixo
7289,45,F,RJ,Google,1,1155,8,1738.49,217.31,143.52,0,0,0,2,1,5,Pix,121,0.0,0.0,0.25,0.125,0.625,1.264789211799089,0.528147973288572,Médio
7290,34,M,POA,Google,0,1111,8,1320.23,165.03,72.59,0,1,0,3,3,1,Cartão,172,0.125,0.0,0.375,0.375,0.125,0.9605087829515608,0.3500475643935843,Baixo
7291,0,M,RJ,Google,0,896,12,2045.52,170.46,91.98,0,2,1,3,0,6,Boleto,385,0.1666666666666666,0.0833333333333333,0.25,0.0,0.5,0.9921125076769258,0.08303633317902481,Muito Baixo
7292,27,F,BH,Orgânico,0,1167,7,1056.06,150.87,117.45,0,1,0,0,1,5,Cartão,108,0.1428571428571428,0.0,0.0,0.1428571428571428,0.7142857142857143,0.8780946499660789,0.36411449268034557,Baixo
7293,27,F,SP,Google,0,1022,11,1113.33,101.21,51.55,0,0,3,2,4,2,Boleto,240,0.0,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.1818181818181818,0.5890631638037174,0.15165949185269176,Muito Baixo
7294,23,F,RJ,Facebook,0,1048,10,800.95,80.1,46.17,0,2,3,0,4,1,Cartão,233,0.2,0.3,0.0,0.4,0.1,0.4661985912526208,0.15350574085655833,Muito Baixo
7295,36,M,RJ,Indicação,0,889,9,1110.23,123.36,82.07,0,1,2,3,0,3,Cartão,388,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.7179807517718266,0.1741352535997678,Muito Baixo
7296,29,F,BSB,Orgânico,1,860,3,613.66,204.55,39.37,0,0,0,1,1,1,Boleto,320,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1905233687980477,0.47548154076448945,Médio
7297,25,M,SP,Orgânico,0,1012,7,718.8,102.69,62.45,0,2,0,1,0,4,Cartão,230,0.2857142857142857,0.0,0.1428571428571428,0.0,0.5714285714285714,0.5976770703586971,0.22976803254767694,Baixo
7298,22,F,RJ,Orgânico,1,1012,1,35.31,35.31,0.0,0,0,1,0,0,0,Cartão,0,0.0,1.0,0.0,0.0,0.0,0.2055115138218482,0.7520380112228123,Alto
7299,26,M,SP,Orgânico,1,1255,4,526.16,131.54,63.38,0,2,0,1,0,1,Pix,25,0.5,0.0,0.25,0.0,0.25,0.765590046109485,0.47912870386746076,Médio
7300,48,M,SP,Orgânico,0,1153,6,1270.85,211.81,86.21,0,0,0,3,1,2,Boleto,110,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,1.2327780725745023,0.26081716914798564,Baixo
7301,27,F,SP,Orgânico,1,1057,6,797.26,132.88,128.1,0,2,0,2,0,2,Cartão,210,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.7733891236660208,0.2796444957846937,Baixo
7302,28,M,SP,Orgânico,0,1206,4,530.18,132.54,51.87,0,1,0,3,0,0,Cartão,47,0.25,0.0,0.75,0.0,0.0,0.771410253241228,0.3533341914393955,Baixo
7303,29,M,SP,Orgânico,1,937,7,1414.17,202.02,173.86,0,0,0,3,1,3,Cartão,327,0.0,0.0,0.4285714285714285,0.1428571428571428,0.4285714285714285,1.1757982447547377,0.48783968840994174,Médio
7304,39,F,SP,Facebook,0,1157,6,498.76,83.13,85.4,0,0,4,0,1,1,Cartão,122,0.0,0.6666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.4838338188618024,0.31891579875044035,Baixo
7305,40,F,BSB,Facebook,0,1051,5,853.47,170.69,120.08,0,1,0,0,3,1,Cartão,216,0.2,0.0,0.0,0.6,0.2,0.9934511553172268,0.5621498276050583,Médio
7306,-1,F,SP,Facebook,0,974,14,1832.11,130.86,71.61,0,3,1,1,3,6,Cartão,292,0.2142857142857142,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.4285714285714285,0.7616323052598998,0.07050114692955248,Muito Baixo
7307,47,M,BSB,Indicação,0,1058,9,2237.09,248.57,148.85,0,1,1,4,3,0,Cartão,218,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.0,1.446728886737378,0.09628184639467983,Muito Baixo
7308,52,M,SP,Orgânico,0,958,4,494.12,123.53,68.0,0,1,0,1,2,0,Cartão,316,0.25,0.0,0.25,0.5,0.0,0.718970186984223,0.19654851587626487,Muito Baixo
7309,22,F,SP,Orgânico,0,1047,8,1164.27,145.53,141.23,0,0,2,0,1,5,Cartão,227,0.0,0.25,0.0,0.125,0.625,0.8470147438825708,0.25819138884414905,Baixo
7310,23,F,RJ,Facebook,0,1105,14,2741.97,195.86,123.88,0,0,4,1,2,7,Cartão,163,0.0,0.2857142857142857,0.0714285714285714,0.1428571428571428,0.5,1.1399457688232002,0.10419161589293431,Muito Baixo
7311,29,M,RJ,Facebook,0,774,7,1103.38,157.63,78.12,0,1,2,1,1,2,Cartão,501,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.917439250176662,0.41102800817957974,Médio
7312,25,F,RJ,Orgânico,0,960,9,1216.69,135.19,95.85,0,0,2,1,3,3,Cartão,314,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.7868338021403473,0.10328854090703722,Muito Baixo
7313,37,F,RJ,Google,0,1268,1,152.4,152.4,0.0,0,0,0,0,0,1,Pix,0,0.0,0.0,0.0,0.0,1.0,0.8869995668776458,0.5371773291588041,Médio
7314,11,M,SP,Google,0,1095,13,2351.99,180.92,169.28,0,2,5,1,2,3,Cartão,181,0.1538461538461538,0.3846153846153846,0.0769230769230769,0.1538461538461538,0.2307692307692307,1.0529918742749584,0.04671249189909672,Muito Baixo
7315,21,M,RJ,Orgânico,0,979,12,1930.4,160.87,170.24,0,2,3,1,1,5,Cartão,297,0.1666666666666666,0.25,0.0833333333333333,0.0833333333333333,0.4166666666666667,0.9362967212835096,0.09072209223631879,Muito Baixo
7316,53,F,RJ,Google,0,1033,7,1829.75,261.39,253.17,0,1,1,3,0,2,Cartão,245,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.0,0.2857142857142857,1.5213439421663242,0.2596301162661008,Baixo
7317,23,M,SP,Facebook,0,1077,5,696.21,139.24,108.32,0,1,0,1,0,3,Cartão,197,0.2,0.0,0.2,0.0,0.6,0.8104056410239068,0.3060411466287259,Baixo
7318,49,M,BSB,Google,1,901,6,873.19,145.53,128.96,0,1,1,1,1,2,Cartão,374,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.8470147438825708,0.5493427220476387,Médio
7319,39,F,BH,Google,0,983,7,1094.48,156.35,148.04,0,0,2,1,1,3,Cartão,296,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.9099893850480308,0.3139231560981395,Baixo
7320,13,F,SP,Indicação,0,1062,12,1418.07,118.17,94.44,0,0,4,2,3,3,Cartão,214,0.0,0.3333333333333333,0.1666666666666666,0.25,0.25,0.68777387675808,0.05696992791110439,Muito Baixo
7321,42,F,BSB,Facebook,1,1175,5,1046.98,209.4,125.5,0,0,1,2,0,2,Cartão,95,0.0,0.2,0.4,0.0,0.4,1.2187513733870017,0.5664406221487556,Médio
7322,33,M,POA,Facebook,1,1043,5,1118.65,223.73,138.33,0,0,1,2,2,0,Cartão,214,0.0,0.2,0.4,0.4,0.0,1.3021549415848797,0.6469995062217229,Alto
7323,29,F,RJ,Google,0,1122,4,652.0,163.0,115.22,0,0,1,0,1,2,Boleto,100,0.0,0.25,0.0,0.25,0.5,0.9486937624741224,0.4062179441971867,Médio
7324,37,M,SP,Orgânico,0,1166,6,770.2,128.37,90.59,0,0,2,0,3,1,Cartão,94,0.0,0.3333333333333333,0.0,0.5,0.1666666666666666,0.7471399895018594,0.3040187546887935,Baixo
7325,40,F,POA,Facebook,0,1023,6,807.81,134.64,49.63,0,1,1,2,0,2,Cartão,203,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.7836326882178886,0.4496582717838526,Médio
7326,43,M,SP,Facebook,0,1104,5,1339.07,267.81,333.1,0,1,1,0,0,3,Cartão,166,0.2,0.2,0.0,0.0,0.6,1.558709671952115,0.4913486078115824,Médio
7327,49,M,SP,Google,0,802,8,1550.92,193.86,96.76,0,2,2,2,1,1,Boleto,473,0.25,0.25,0.25,0.125,0.125,1.128305354559714,0.2579396707948436,Baixo
7328,39,F,SP,Facebook,0,1199,2,279.19,139.6,43.78,0,1,0,0,0,1,Cartão,75,0.5,0.0,0.0,0.0,0.5,0.8125009155913343,0.46352864482975464,Médio
7329,18,M,BH,Facebook,0,778,10,1544.43,154.44,142.4,0,4,2,0,1,3,Cartão,483,0.4,0.2,0.0,0.1,0.3,0.8988727894264016,0.1317716597224331,Muito Baixo
7330,29,F,POA,Indicação,0,1192,6,642.74,107.12,52.84,0,0,2,0,1,3,Cartão,68,0.0,0.3333333333333333,0.0,0.1666666666666666,0.5,0.623460587952319,0.09496804790542931,Muito Baixo
7331,70,F,RJ,Orgânico,1,1203,3,945.91,315.3,37.08,0,1,0,1,0,1,Boleto,54,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.835111308638594,0.5381908673320271,Médio
7332,43,M,POA,Orgânico,0,1208,5,1510.21,302.04,117.17,0,1,0,2,0,2,Cartão,43,0.2,0.0,0.4,0.0,0.4,1.7579353620716809,0.3846139364172719,Baixo
7333,63,M,SP,Indicação,0,1104,9,2499.68,277.74,145.0,0,2,2,1,2,2,Cartão,170,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,1.6165043287703238,0.08673620099943627,Muito Baixo
7334,51,M,SP,Google,1,1193,6,1244.42,207.4,99.3,0,0,1,1,3,1,Cartão,81,0.0,0.1666666666666666,0.1666666666666666,0.5,0.1666666666666666,1.2071109591235154,0.5108263979727736,Médio
7335,37,F,RJ,Indicação,0,935,8,1539.79,192.47,175.09,0,1,3,1,2,1,Cartão,289,0.125,0.375,0.125,0.25,0.125,1.120215266646591,0.23164568519025241,Baixo
7336,38,F,POA,Google,0,975,5,677.4,135.48,107.17,0,0,3,0,0,2,Cartão,300,0.0,0.6,0.0,0.0,0.4,0.7885216622085527,0.4061592045309487,Médio
7337,34,F,RJ,Orgânico,1,1042,7,719.53,102.79,52.89,0,1,2,2,1,1,Cartão,232,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.5982590910718715,0.6938914644313522,Alto
7338,14,F,SP,Facebook,0,935,13,2492.11,191.7,101.67,0,1,4,2,2,4,Cartão,328,0.0769230769230769,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.3076923076923077,1.1157337071551487,0.03907899709770565,Muito Baixo
7339,35,F,SP,Orgânico,0,1210,2,259.89,129.94,127.47,0,0,1,0,0,1,Pix,31,0.0,0.5,0.0,0.0,0.5,0.7562777146986961,0.47170646991347276,Médio
7340,49,F,SP,Orgânico,0,784,5,1261.63,252.33,261.49,0,2,0,1,0,2,Cartão,473,0.4,0.0,0.2,0.0,0.4,1.468612865552732,0.22535020245400772,Baixo
7341,27,M,SP,Facebook,0,1074,10,1514.77,151.48,99.4,0,0,4,1,3,2,Cartão,198,0.0,0.4,0.1,0.3,0.2,0.881644976316442,0.16966115203840337,Muito Baixo
7342,39,F,SP,Facebook,1,1028,9,1116.59,124.07,111.89,0,3,2,2,0,2,Cartão,222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.7221130988353642,0.36512025728230135,Baixo
7343,45,F,POA,Indicação,0,1126,9,2315.51,257.28,152.87,0,3,2,2,2,0,Cartão,99,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,1.49742289085486,0.041199857399752765,Muito Baixo
7344,24,F,RJ,Google,0,984,8,837.01,104.63,87.18,0,0,2,1,2,3,Cartão,288,0.0,0.25,0.125,0.25,0.375,0.6089682721942786,0.3390127956354058,Baixo
7345,29,F,RJ,Orgânico,1,974,4,883.55,220.89,124.05,0,0,0,0,3,1,Cartão,295,0.0,0.0,0.0,0.75,0.25,1.2856255533307293,0.5689359701734201,Médio
7346,22,M,SP,Facebook,0,1014,12,1633.69,136.14,89.41,0,4,0,2,5,1,Cartão,257,0.3333333333333333,0.0,0.1666666666666666,0.4166666666666667,0.0833333333333333,0.7923629989155031,0.2743666042080344,Baixo
7347,25,M,SP,Google,0,1195,5,973.3,194.66,125.24,0,0,1,3,0,1,Pix,79,0.0,0.2,0.6,0.0,0.2,1.1329615202651084,0.4070411828250236,Médio
7348,19,M,RJ,Orgânico,0,924,9,1116.82,124.09,83.73,0,0,3,1,3,2,Cartão,345,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.7222295029779991,0.19321125353084292,Muito Baixo
7349,24,F,BSB,Google,0,1001,11,1719.6,156.33,107.61,0,3,2,1,2,3,Cartão,272,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.909872980905396,0.08947513785001597,Muito Baixo
7350,52,F,RJ,Google,0,1082,5,1013.52,202.7,139.07,0,2,1,1,1,0,Cartão,118,0.4,0.2,0.2,0.2,0.0,1.1797559856043227,0.2842289276322896,Baixo
7351,24,F,BSB,Indicação,0,1073,12,2063.85,171.99,98.62,0,0,2,4,1,5,Cartão,190,0.0,0.1666666666666666,0.3333333333333333,0.0833333333333333,0.4166666666666667,1.0010174245884929,0.09974503039673317,Muito Baixo
7352,36,M,BSB,Indicação,1,843,6,831.07,138.51,112.33,0,0,4,1,1,0,Boleto,430,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.8061568898177343,0.4501098563335202,Médio
7353,28,F,SP,Indicação,0,903,12,1684.82,140.4,84.46,0,2,3,4,0,3,Cartão,367,0.1666666666666666,0.25,0.3333333333333333,0.0,0.25,0.8171570812967288,0.08067449230005791,Muito Baixo
7354,49,F,SP,Indicação,0,1249,3,809.73,269.91,343.71,0,2,0,1,0,0,Cartão,17,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.5709321069287754,0.1917621839558559,Muito Baixo
7355,50,M,RJ,Google,0,1117,4,915.42,228.86,122.15,0,1,3,0,0,0,Cartão,151,0.25,0.75,0.0,0.0,0.0,1.332012604170722,0.30070606094142416,Baixo
7356,45,M,RJ,Facebook,0,1059,5,759.72,151.94,166.77,0,0,0,1,0,4,Cartão,199,0.0,0.0,0.2,0.0,0.8,0.8843222715970439,0.27396948959376355,Baixo
7357,38,F,SP,Facebook,0,1202,11,1869.36,169.94,90.95,0,3,0,2,3,3,Cartão,71,0.2727272727272727,0.0,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.9890859999684194,0.1400326889299532,Muito Baixo
7358,32,M,RJ,Orgânico,0,1074,3,499.43,166.48,77.63,0,0,1,2,0,0,Cartão,150,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9689480832925884,0.4522817678607423,Médio
7359,20,F,RJ,Google,0,1038,13,2073.17,159.47,114.61,0,1,1,2,5,4,Cartão,235,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.3846153846153846,0.3076923076923077,0.9281484312990692,0.2031108564061122,Baixo
7360,58,F,POA,Google,1,1010,2,547.4,273.7,39.13,0,1,1,0,0,0,Boleto,216,0.5,0.5,0.0,0.0,0.0,1.5929906919580816,0.7560174777705383,Alto
7361,25,M,SP,Orgânico,0,975,5,980.97,196.19,85.34,0,2,1,0,0,2,Cartão,271,0.4,0.2,0.0,0.0,0.4,1.1418664371766754,0.3307523280494324,Baixo
7362,42,F,SP,Orgânico,1,1110,9,1654.02,183.78,158.59,0,1,2,2,3,1,Boleto,156,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.1111111111111111,1.0696376666717438,0.3358216692032184,Baixo
